aluno_exclusivo_rede_publica,aluno_id,companhia_domiciliar_id,ensino_fundamental_conclusao,ensino_medio_conclusao,escola_ensino_fundamental_id,escola_ensino_medio_id,estado_civil_id,ficou_tempo_sem_estudar,frequencia_acesso_internet_id,historico_caracterizacao_id,id,local_acesso_internet,mae_nivel_escolaridade_id,nome_escola_ensino_fundamental,nome_escola_ensino_medio,pai_nivel_escolaridade_id,possui_conhecimento_idiomas,possui_conhecimento_informatica,possui_necessidade_especial,qtd_filhos,qtd_pessoas_domicilio,quantidade_computadores,quantidade_netbooks,quantidade_notebooks,quantidade_smartphones,raca_id,razao_ausencia_educacional_id,renda_bruta_familiar,renda_per_capita,responsavel_financeir_trabalho_situacao_id,responsavel_financeiro_id,responsavel_financeiro_nivel_escolaridade_id,tempo_sem_estudar,tipo_area_residencial_id,tipo_imovel_residencial_id,tipo_servico_saude_id,trabalho_situacao_id
False,337922430173,7,0,2000.0,,3.0,6,1.0,1.0,39095.0,42362,No Trabalho,15,,A DINÂMICA SECUNDARISTA,15,True,1.0,False,0.0,3,1.0,0.0,0.0,1.0,1,11.0,1500.0,0.63,17,12,18,0.0,5,6,,17
False,554376269861,7,2009,2012.0,2.0,1.0,6,0.0,1.0,75330.0,78483,casa,16,Escola Estadual Professor Paulo Nobre,Escola Estadual Dr. Severiano,16,False,,False,0.0,4,1.0,0.0,0.0,1.0,2,,0.0,0.0,17,10,16,,5,6,3.0,9
False,413887874645,7,0,2003.0,,3.0,6,1.0,1.0,24535.0,27993,casa,16,,Complexo Educacional Contemporâneo,20,True,1.0,True,0.0,2,1.0,1.0,1.0,1.0,7,11.0,2000.0,1.6099999999999999,17,12,21,0.0,5,6,,6
False,380801112201,10,0,2007.0,,1.0,7,1.0,1.0,44753.0,48020,casa,15,,Escola Estadual Padre Jose De Anchieta,15,True,1.0,False,0.0,4,1.0,0.0,0.0,0.0,5,10.0,2260.0,0.72,18,13,19,1.0,5,7,,9
False,407271637409,10,0,2007.0,,2.0,7,1.0,1.0,20525.0,24101,Trabalho,15,,Escola Estadual Domingos Savio,15,True,1.0,False,0.0,4,0.0,0.0,1.0,1.0,7,6.0,2000.0,0.8,17,12,18,5.0,5,6,,6
False,547740515701,7,2006,2009.0,1.0,1.0,6,0.0,2.0,76246.0,79399,Lah house,15,Escola estadual professora Abel furtado,Escola estadual professora Josefa Sampaio marinho,12,False,1.0,False,0.0,3,0.0,0.0,0.0,0.0,2,,1800.0,0.68,10,13,12,,5,6,3.0,8
False,274821426749,8,2004,2007.0,1.0,1.0,6,0.0,1.0,13197.0,17240,Casa,15,Escola Estadual Capitão Mor Galvão,Escola Estadual Tristão de Barros,22,False,1.0,False,0.0,2,1.0,0.0,0.0,1.0,3,,724.0,0.58,17,12,16,,5,8,3.0,6
False,273957105829,7,0,1991.0,,1.0,6,1.0,3.0,44625.0,47892,lan house,13,,e e prof pedro alexandrino,13,True,1.0,False,0.0,4,0.0,0.0,0.0,0.0,1,11.0,2172.0,0.6900000000000001,10,11,13,0.0,6,6,,12
False,547333448429,8,2003,2010.0,1.0,1.0,6,0.0,1.0,74446.0,77600,Residencial,12,E. E. José Bezerra Calvacante,E. E. Professor Francisco de assis Dias Ribeiro,22,False,1.0,False,0.0,4,1.0,0.0,0.0,1.0,3,,1890.0,0.54,10,15,12,,5,6,3.0,8
False,310211186225,8,1999,2002.0,,,6,0.0,,,10494,,16,,,15,True,1.0,False,0.0,2,,,,,1,,4500.0,3.62,6,18,19,,5,8,,6
False,520071093733,11,2007,2012.0,1.0,1.0,6,0.0,1.0,64253.0,67416,Universidade,17,Escola Estadual Jean Mermoz,IFRN,16,False,1.0,False,0.0,1,0.0,0.0,0.0,1.0,1,,650.0,0.74,13,12,19,,5,8,3.0,13
False,420261544397,7,2008,2009.0,1.0,1.0,6,0.0,1.0,23108.0,26566,ESCOLA,16,Instituto Ary parreyras ,FRANCISCO IVO CAVALCANTE,13,False,1.0,False,0.0,5,0.0,0.0,1.0,1.0,2,,1500.0,0.48,7,11,16,,5,9,3.0,8
False,379404258069,7,2009,2012.0,3.0,1.0,6,0.0,1.0,12673.0,16780,Casa,20,Cive,Escola Estadual Tristão de Barros,17,False,1.0,False,0.0,3,0.0,0.0,2.0,1.0,3,,2600.0,1.3900000000000001,7,10,17,,5,9,3.0,8
False,551395756753,14,2002,2005.0,1.0,1.0,6,0.0,1.0,75997.0,79150,Casa,15,Escola Municipal Joao Guio,Escola Municipal Joao Guio,16,False,1.0,False,0.0,2,0.0,0.0,1.0,1.0,1,,0.0,0.0,8,11,15,,5,6,3.0,8
False,379772291493,8,2004,2007.0,1.0,1.0,6,0.0,1.0,12950.0,17036,em casa,15,municipal cipriano lopes galvão,instituto vivaldo pereira ,12,False,1.0,False,0.0,2,0.0,0.0,1.0,0.0,3,,950.0,0.76,10,10,12,,5,8,3.0,8
False,406465867261,10,0,2008.0,,1.0,8,1.0,6.0,20351.0,23927,Lan House,13,,Pedro II,13,True,1.0,True,1.0,3,0.0,0.0,0.0,0.0,3,11.0,728.0,0.39,12,13,13,0.0,5,8,,8
False,441030339665,7,0,2011.0,,1.0,6,1.0,1.0,23503.0,26961,Em casa,15,,Escola Estadual Presidente Roosevelt,16,True,1.0,True,0.0,5,1.0,0.0,1.0,2.0,2,11.0,346.0,0.11,17,10,16,0.0,5,6,,9
False,404695403441,7,0,2013.0,,1.0,6,1.0,1.0,19667.0,23265,Casa,15,,Escola Estadual Dr. José Fernandes de Melo,15,True,1.0,True,0.0,3,0.0,0.0,1.0,0.0,1,10.0,400.0,0.21,8,11,15,0.0,6,9,,9
False,274879977521,10,1993,1996.0,2.0,1.0,7,1.0,1.0,6342.0,9987,"casa, telefone",15,,Fundação Bradesco,15,True,1.0,False,1.0,3,1.0,1.0,2.0,2.0,1,6.0,9100.0,4.88,12,13,18,144.0,5,6,3.0,6
False,401818051217,10,0,1982.0,,1.0,7,1.0,2.0,16884.0,20847,casa,13,,ESCOLA ESTADUAL EDGAR BRABOSA,22,True,1.0,False,2.0,5,1.0,1.0,1.0,0.0,3,6.0,5732.43,1.8399999999999999,12,12,16,22.0,5,7,,12
False,337197515853,12,2005,2008.0,3.0,3.0,6,0.0,1.0,25064.0,28456,,15,Centro Educacional São Vicente de Paulo,Colégio Diocesano Padre Anchieta,15,True,1.0,False,0.0,2,0.0,0.0,1.0,1.0,3,,1500.0,1.21,10,14,13,,5,8,3.0,18
False,441682762553,10,0,1998.0,3.0,3.0,7,1.0,1.0,23404.0,26862,MINHA RESIDÊNCIA,17,,COMPLEXO EDUCACIONAL SANTO ANDRÉ - CESA,15,True,1.0,False,1.0,3,1.0,0.0,0.0,1.0,2,11.0,4000.0,2.14,18,13,16,11.0,5,7,1.0,8
False,380893120557,7,0,2007.0,,1.0,6,1.0,1.0,39126.0,42393,De casa.,15,,Escola Estadual Juscelino Kubitscheck,15,True,1.0,False,1.0,4,1.0,0.0,1.0,0.0,2,6.0,1950.0,0.62,12,12,18,3.0,5,7,,12
False,441281271545,10,0,2000.0,,1.0,7,1.0,1.0,23445.0,26903,CASA,15,,DR ODILON GUEDES DA SILVA,16,True,1.0,True,1.0,3,1.0,0.0,0.0,1.0,2,11.0,1000.0,0.54,17,12,16,0.0,5,6,,17
False,406555087485,14,2009,2012.0,1.0,1.0,9,1.0,1.0,20458.0,24034,minha casa,13,Escola Municipal Carlos Alberto de Souza,Escola Estadual Roberto Rodrigues Krause,13,True,1.0,False,1.0,3,1.0,0.0,0.0,1.0,1,6.0,780.0,0.33,10,11,13,240.0,5,8,3.0,8
False,405924969653,7,0,2007.0,,1.0,6,1.0,5.0,20197.0,23773,lan house,12,,Escola Estadual Professora Maria Arioene de Souza,12,True,1.0,True,0.0,3,0.0,0.0,0.0,0.0,7,11.0,1444.0,0.77,10,11,12,0.0,6,6,,9
False,405950062841,7,0,1998.0,,1.0,6,1.0,1.0,20435.0,24011,casa,15,,professor eliseu viana,15,True,1.0,False,0.0,5,1.0,2.0,2.0,0.0,1,10.0,2160.0,0.6900000000000001,17,12,16,5.0,5,6,,17
False,550573257813,10,2013,2016.0,1.0,1.0,7,0.0,1.0,76254.0,79407,minha casa,16,escola estadual conseleiro brito guerra,escola estadual desembargador silveirio soares,15,False,0.0,False,0.0,2,0.0,1.0,0.0,1.0,3,,880.0,0.5,7,13,19,,5,7,3.0,7
True,274458969589,7,2004,2007.0,2.0,1.0,6,0.0,,6834.0,10621,,15,,,12,False,1.0,False,0.0,5,,,,,1,,3000.0,0.96,7,10,12,,5,6,,6
False,267549978493,7,0,2004.0,,1.0,6,1.0,1.0,39357.0,42624,Casa,14,,Escola Estadual Atheneu Norte Rio Grandense,15,True,1.0,False,0.0,4,1.0,0.0,1.0,3.0,3,11.0,1000.0,0.32,7,10,15,0.0,5,6,,8
False,340679892721,12,2008,2011.0,1.0,1.0,6,0.0,1.0,63603.0,66770,Casa,14,Escola municipal Antônio Carlos de Paiva,Escola estadual 20 de Setembro ensino fundamental e médio,16,False,1.0,False,0.0,4,0.0,0.0,0.0,1.0,1,,1600.0,0.51,10,14,15,,5,6,3.0,10
False,463324243137,11,0,0.0,,,9,,,35856.0,39148,,16,,,15,True,1.0,False,0.0,1,0.0,0.0,0.0,0.0,2,,722.0,1.16,6,12,16,0.0,9,6,,18
False,549209861265,7,2004,2005.0,1.0,1.0,7,0.0,2.0,76186.0,79339,CASA DE VIZINHO,14,ESCOLA ESTADUAL SENADOR GUERRA,ESCOLA ESTADUAL SENADOR GUERRA,14,True,1.0,False,1.0,5,1.0,0.0,0.0,2.0,3,,937.0,0.21,7,10,14,,5,6,3.0,8
True,470944207893,7,2006,2009.0,3.0,3.0,6,1.0,,50924.0,54159,,15,complexo educacional santo andre,comnplexo educacional santo andre,22,True,1.0,True,0.0,5,,,,,1,,1000.0,0.25,7,18,16,,5,7,,12
False,508893472545,7,0,3.0,1.0,1.0,6,0.0,2.0,56953.0,60181,,12,,,12,False,,False,0.0,3,1.0,0.0,0.0,0.0,3,,880.0,0.37,10,10,12,,5,6,3.0,8
False,413391587149,8,0,2014.0,,1.0,6,1.0,1.0,24444.0,27902,Casa,22,,Felipe Guerra,15,True,1.0,False,0.0,2,1.0,0.0,0.0,0.0,1,6.0,742.0,0.6000000000000001,10,14,15,7.0,5,6,,8
False,340348105013,11,1981,1987.0,1.0,1.0,7,0.0,1.0,12819.0,16919,Lan House,15,Escola Estadual Cel. Manoel Medeiros - Ensino de 1º Grau,Projeto Logos II,15,False,1.0,False,3.0,1,0.0,0.0,0.0,0.0,1,,985.0,1.58,12,12,21,,5,6,3.0,12
True,278270346033,7,2001,2004.0,2.0,1.0,6,0.0,,6383.0,10041,,15,,,13,False,1.0,True,1.0,5,,,,,1,,1000.0,0.32,10,11,15,,5,6,,6
False,464852139473,7,0,0.0,,,9,,,37256.0,40548,,16,,,16,True,1.0,False,0.0,6,0.0,0.0,0.0,0.0,1,,1250.0,0.33,17,10,16,0.0,9,6,,18
False,338460539649,11,0,2005.0,,2.0,6,1.0,1.0,44539.0,47806,Casa,15,,Escola Estadual Berilo Wanderley,17,True,1.0,False,0.0,1,0.0,0.0,1.0,0.0,3,11.0,2000.0,2.54,7,12,18,0.0,6,7,,7
False,472441434777,12,0,2006.0,,1.0,6,1.0,1.0,49038.0,52276,casa,18,,Escola Estadual Professor Raimundo Silvino da Cost,16,True,1.0,True,1.0,2,1.0,0.0,0.0,0.0,3,,260.0,0.16,8,12,16,0.0,5,7,,13
True,473749068685,14,2009,2012.0,1.0,1.0,6,1.0,,50106.0,53341,,14,Escola Municipal Francisquinho Caetano,Escola Estadual Manoel Severiano,22,True,1.0,True,0.0,4,,,,,1,,900.0,0.29,12,11,14,,5,6,,8
False,382936821313,14,2009,2012.0,1.0,1.0,6,0.0,1.0,25004.0,28409,Em Minha Casa,15,Escola Municipal Professora Francisca Batista dos Santos,Escola Estadual Manoel De Melo Montenegro,12,False,,False,0.0,6,1.0,0.0,0.0,0.0,3,,419.0,0.11,7,11,15,,6,6,3.0,9
False,268821366685,7,2007,2010.0,,,6,0.0,,,10827,,16,,,16,True,1.0,True,0.0,4,,,,,3,,0.0,0.0,8,10,16,,5,8,,6
False,544634536653,8,2005,2008.0,1.0,1.0,6,0.0,1.0,76272.0,79425,casa,15,Escola Municipal Deputado Djalma Marinho,Escola Estadual Mauricio Freire,15,True,1.0,False,0.0,4,0.0,1.0,0.0,1.0,1,,3000.0,0.85,10,11,15,,5,8,3.0,12
False,559534314061,10,2002,2005.0,1.0,1.0,8,0.0,1.0,74857.0,78011,Trabalho,15,Escola Estadual Professora Maria Silvia de Vasconcelos Câmara,Escola Estadual Sebastião Gurgel,15,False,1.0,False,0.0,2,1.0,0.0,0.0,1.0,2,,937.0,0.53,17,12,19,,5,6,3.0,17
False,547283262053,12,2001,2004.0,3.0,3.0,6,0.0,1.0,75999.0,79152,CASA E TRABALHO,18,INSTITUTO REIS MAGOS,COLÉGIO SALESIANO SÃO JOSÉ,16,True,1.0,False,1.0,2,2.0,0.0,2.0,2.0,1,,2200.0,1.25,17,12,21,,5,8,1.0,6
False,406390587697,10,0,2008.0,,1.0,7,1.0,2.0,20137.0,23713,do trabalho,16,,Escola Estadual Newman Queiroz,17,True,1.0,True,0.0,2,0.0,0.0,1.0,0.0,7,11.0,1000.0,0.8,17,12,16,0.0,5,7,,17
True,472106858937,12,1981,1984.0,1.0,1.0,10,1.0,,50897.0,54132,,13,E. E. Joaquim Inácio,E. E. Joaquim Inácio,12,True,1.0,True,2.0,3,,,,,1,,2100.0,0.89,12,12,20,,5,6,,12
True,472210019821,10,2001,2004.0,3.0,3.0,7,1.0,,49873.0,53108,,16,COLÉGIO DIOCESANO SERIDOENSE,COLÉGIO DIOCESANO SERIDOENSE,22,True,1.0,True,0.0,2,,,,,3,,4500.0,2.86,17,13,19,,5,7,,17
False,548947776857,14,2012,2015.0,1.0,1.0,6,0.0,1.0,76268.0,79421,casa,16,escola municipal augusta leopoldina do monte,escola estadual 26 de março,15,False,,False,0.0,2,1.0,0.0,1.0,1.0,3,,1500.0,0.85,18,11,16,,5,6,4.0,9
False,519123128853,7,2006,2009.0,3.0,3.0,6,0.0,1.0,63667.0,66833,,14,Hipócrates Zona Norte,CDF Zona Norte,15,False,1.0,False,0.0,3,0.0,0.0,1.0,1.0,1,,1571.0,0.56,10,10,15,,5,6,3.0,17
True,472399612797,8,2000,2003.0,1.0,1.0,6,1.0,,49860.0,53095,,15,Escola Estadual Senador Dinarte Mariz,Escola Estadual senador Dinarte Mariz,15,True,1.0,True,0.0,4,,,,,3,,2000.0,0.63,7,17,15,,5,6,,17
False,277007322237,7,0,2006.0,,1.0,6,1.0,1.0,43493.0,46760,Em casa,16,,Escola Estadual Felizardo Moura,14,True,1.0,True,0.0,7,0.0,0.0,1.0,3.0,7,10.0,1580.02,0.29,17,10,14,1.0,5,8,,6
False,406937061569,10,0,1996.0,,1.0,6,1.0,1.0,20487.0,24063,Casa,15,,Escola Estadual Professor Pedro Alexandrino,15,True,1.0,True,2.0,4,0.0,0.0,1.0,1.0,1,10.0,2400.0,0.96,12,12,16,0.0,5,7,,6
False,273458030201,7,2003,2006.0,,,6,0.0,,,10599,,19,,,20,True,1.0,False,0.0,3,,,,,1,,2000.0,1.07,6,10,20,,5,8,,9
False,550960808161,7,2006,2009.0,1.0,1.0,6,0.0,1.0,76137.0,79290,CASA,16,ESCOLA MUNICIPAL PROFESSOR JOSE DO PATROCINIO BARRA,ESCOLA ESTADUAL ANTONIO FRANCISCO,14,False,1.0,False,0.0,6,0.0,0.0,1.0,0.0,3,,880.0,0.17,12,11,16,,6,6,3.0,8
False,549156886757,8,1986,1989.0,2.0,1.0,10,0.0,1.0,76169.0,79322,Em casa,22,Escola Estadual Santo Estevâo Diácono,Centro Educacional José Augusto,12,False,1.0,False,1.0,2,0.0,0.0,1.0,1.0,1,,2151.0,1.22,12,12,20,,5,6,3.0,12
False,550709876281,14,2008,2011.0,1.0,1.0,6,0.0,1.0,76486.0,79639,Casa do vizinho,14,Escola Municipal sagrado coração de Jesus,Escola Estadual Coronel solon,15,False,1.0,False,0.0,3,0.0,0.0,1.0,1.0,2,,99400.0,37.65,12,11,14,,5,6,3.0,9
False,441325881657,10,0,1993.0,,1.0,7,1.0,1.0,23360.0,26818,casa,15,,Escola Estadual Antonio Dantas,12,True,1.0,True,2.0,4,0.0,0.0,1.0,0.0,1,6.0,800.0,0.32,12,12,19,15.0,5,9,,12
False,441091678569,11,0,2000.0,,1.0,6,1.0,1.0,23515.0,26973,CASA,16,,ESCOLA ESTADUAL MONSENHOR AMANCIO RAMALHO,12,True,1.0,True,0.0,1,0.0,1.0,0.0,0.0,1,11.0,740.0,1.19,12,12,18,0.0,5,8,,12
False,547994235713,13,2002,2006.0,4.0,2.0,9,0.0,1.0,76039.0,79192,Casa,16,Escola Municipal Dr. Eloy de Souza,Escola Estadual Pedro II,15,True,1.0,False,0.0,4,0.0,0.0,2.0,3.0,3,,2000.0,0.5700000000000001,16,10,15,,5,6,3.0,7
False,406755832989,10,0,2009.0,,1.0,7,1.0,1.0,20510.0,24086,em casa,16,,Escola Estadual Arsenio de Azevedo,16,True,1.0,False,1.0,3,1.0,0.0,0.0,0.0,3,10.0,2044.0,1.1,17,13,16,1.0,5,6,,17
False,464827046285,10,0,0.0,,,9,,,36156.0,39448,,16,,,15,True,1.0,False,1.0,4,0.0,0.0,0.0,0.0,1,,4000.0,1.6099999999999999,17,13,19,0.0,9,6,,18
False,407174052789,7,0,2012.0,,1.0,6,1.0,3.0,20396.0,23972,Casa,19,,Escola Estadual Professora Clara Tetéo,19,True,1.0,True,0.0,5,1.0,0.0,0.0,0.0,1,11.0,1200.0,0.39,17,10,19,0.0,5,6,,9
False,462621633873,7,2000,2003.0,1.0,1.0,6,0.0,3.0,32275.0,35650,Celular/ Escola,15,Escola Estadual Lourdes Guilherme,Escola Estadual Lourdes Guilherme,17,True,1.0,False,0.0,4,1.0,0.0,0.0,1.0,3,,4409.42,1.25,10,10,17,,5,6,1.0,8
False,407366433897,7,0,2012.0,,1.0,6,1.0,1.0,20384.0,23960,em casa,16,,Escola Estadual Clara Téteo,16,True,1.0,False,0.0,4,0.0,0.0,1.0,0.0,1,11.0,1700.0,0.68,17,13,16,0.0,5,6,,8
False,464077038777,14,0,0.0,,,9,,,36882.0,40174,,13,,,13,True,1.0,False,1.0,3,0.0,0.0,0.0,0.0,1,,720.0,0.39,12,12,20,0.0,9,12,,18
False,441289635941,7,0,2010.0,,1.0,6,1.0,1.0,23339.0,26797,Da minha própria residência,18,,Escola Estadual professor Antonio Dantas,15,True,1.0,False,0.0,2,0.0,0.0,0.0,0.0,3,11.0,600.0,0.48,17,12,16,0.0,5,6,,6
False,545175434261,14,2009,2012.0,1.0,1.0,6,0.0,1.0,76053.0,79206,Casa,16,Escola Municipal Arnaldo Bezerra,Escola Estadual Monsenhor Amâncio Ramalho,15,False,1.0,False,0.0,3,1.0,0.0,0.0,1.0,3,,900.0,0.34,12,11,16,,5,6,3.0,8
False,346992223569,8,1986,1989.0,1.0,1.0,9,0.0,1.0,11147.0,15458,Trabalho,15,Instituto Vivaldo Pereira,Instituto Vivaldo Pereira,12,False,0.0,False,1.0,3,0.0,0.0,1.0,0.0,3,,800.0,0.43,17,12,19,,5,6,3.0,6
False,406304155605,7,0,2013.0,,1.0,6,1.0,1.0,20098.0,23674,DE CASA,20,,ESCOLA ESTADUAL PROFESSOR ADRIÃO MELO,22,True,1.0,True,0.0,5,0.0,1.0,0.0,1.0,3,10.0,2000.0,0.64,18,11,20,0.0,5,6,,8
False,441231085169,10,0,2000.0,,1.0,7,1.0,1.0,23513.0,26971,casa,14,,ESCOLA ESTADUAL MONSENHOR EMILIANO DE CRISTO,14,True,1.0,False,1.0,4,1.0,0.0,1.0,2.0,1,11.0,2800.0,1.13,17,13,14,0.0,5,8,,17
False,462590964421,7,2009,2012.0,3.0,3.0,6,0.0,1.0,32845.0,36200,casa,18,colégio de nossa senhora do carmo,colégio de nossa senhora do carmo,16,False,1.0,False,0.0,3,0.0,0.0,1.0,1.0,1,,1883.95,1.01,17,11,18,,5,8,3.0,9
True,205112550485,7,200,2003.0,2.0,1.0,6,0.0,,3043.0,4816,,14,,,15,True,1.0,False,0.0,5,,,,,1,,600.0,0.19,6,11,12,,6,6,,8
False,405350614461,8,0,2000.0,,1.0,9,1.0,3.0,19727.0,23325,casa avó,15,,Escola Estadual Professor Luiz Soares ,15,True,1.0,True,0.0,4,0.0,1.0,1.0,0.0,3,11.0,1514.0,0.61,17,11,15,0.0,5,7,,17
False,406870146401,7,0,2013.0,,1.0,6,1.0,1.0,20482.0,24058,casa,18,,Escola Estadual Presidente Roosevelt,15,True,1.0,False,0.0,4,0.0,0.0,1.0,1.0,1,10.0,1200.0,0.48,17,16,19,0.0,5,6,,9
False,406401740225,10,0,2002.0,,1.0,8,1.0,1.0,20109.0,23685,na minha casa,15,,Escola Estadual Newman Queiroz,15,True,1.0,True,1.0,3,0.0,0.0,1.0,0.0,1,10.0,800.0,0.43,17,13,16,0.0,5,6,,17
False,270009110917,8,2004,2007.0,1.0,1.0,6,0.0,1.0,6361.0,3570,IFRN,16,Escola Municipal Lenira Gomes Teixeira,Escola Estadual Joaquim da Luz,15,True,1.0,False,0.0,2,0.0,0.0,1.0,1.0,1,,400.0,0.32,8,12,19,,5,8,3.0,8
False,309937949289,7,1997,2000.0,,,6,0.0,,,10692,,18,,,18,False,1.0,False,0.0,2,,,,,1,,10000.0,8.04,6,10,18,,5,8,,6
False,405119199505,12,0,2013.0,,1.0,6,1.0,1.0,19737.0,23335,smartphones,22,,E.E. José Moacy de Oliveira,22,True,1.0,True,0.0,2,0.0,0.0,0.0,1.0,2,11.0,330.0,0.27,7,18,14,0.0,6,6,,9
False,332086869897,10,1987,1993.0,1.0,1.0,7,0.0,1.0,13034.0,17108,"Trabalho, Escola, Casa",16,Escola Estadual José Francisco Filho - Poço Branco - RN,Escola Técnica Federal do Rio Grande do Norte - Natal - RN,15,True,1.0,False,2.0,4,0.0,1.0,0.0,1.0,3,,5000.0,2.01,12,13,18,,5,7,2.0,6
False,307205579929,7,2004,2007.0,2.0,1.0,6,0.0,1.0,9559.0,14156,em casa e na escola,12,E.M. Professor Waldson José Bastos Pinheiro,E.E. Professora Ana Júlia de carvalho mousinho,14,False,1.0,False,0.0,5,0.0,0.0,1.0,0.0,2,,839.33,0.27,17,10,14,,5,6,3.0,8
False,340200334017,12,2003,2006.0,4.0,3.0,6,0.0,1.0,68798.0,71952,Casa de amigos ou de acesso gratuito,16,IESC (BOLSISTA),IESC (BOLSISTA),12,False,1.0,False,0.0,5,0.0,0.0,1.0,1.0,1,,937.0,0.21,12,11,16,,5,6,3.0,8
False,539897500385,7,2003,2006.0,1.0,1.0,6,0.0,2.0,75505.0,78658,"Casa, lan house ou ifrn-campus João Câmara",15,Escola Municipal Sônia Varela e Escola Municipal Cicero Varela,Escola Estadual Francisco de Assis Bittencourt,15,True,1.0,False,0.0,4,0.0,0.0,1.0,1.0,3,,800.0,0.21,7,10,15,,5,6,3.0,8
False,469109617037,14,2010,2015.0,1.0,1.0,6,0.0,5.0,37888.0,41162,,14,Escola Estadual Doutor Manoel Villaça,IFRN,15,False,,False,0.0,3,0.0,0.0,0.0,0.0,3,,1510.0,0.64,12,11,14,,5,8,3.0,8
False,554766608341,8,2007,2010.0,1.0,1.0,6,0.0,1.0,69145.0,72299,Wi-Fi da UFRN e do IFRN e acesso em casa mas  internet é muito ruim/lenta.,17,Escola Municipal Luiz de França Lima,Escola Estadual Prof. Ana Júlia de Carvalho Mousinho,12,False,1.0,False,0.0,3,1.0,0.0,0.0,1.0,1,,1400.0,0.53,17,16,18,,5,8,3.0,8
False,413765196837,10,0,1998.0,,1.0,7,1.0,1.0,24531.0,27989,CASA,16,,ESCOLA ESTADUAL JOSE JOAQUIM,16,True,1.0,False,2.0,4,1.0,0.0,0.0,0.0,3,11.0,2200.0,0.88,12,12,16,0.0,5,6,,12
True,277679262049,10,1996,1999.0,2.0,1.0,7,1.0,,6941.0,10766,,15,,,15,False,1.0,False,2.0,3,,,,,1,10.0,4000.0,2.14,6,12,18,36.0,6,6,,6
False,548579743433,12,8,2.0,1.0,1.0,6,0.0,1.0,68817.0,71971,TRABALHO,15,ESCOLA ESTADUA PROFESSORA HERONDINA CALDAS,ESCOLA ESTADUA PROFESSORA HERONDINA CALDAS,14,False,1.0,False,3.0,4,0.0,0.0,0.0,1.0,1,,1200.0,0.34,12,12,16,,5,9,3.0,12
False,407742831717,7,0,2000.0,,3.0,6,1.0,1.0,20699.0,24263,Casa,16,,Colégio Diocesano Seridoense,16,True,1.0,True,0.0,3,0.0,1.0,1.0,0.0,7,11.0,2000.0,1.07,17,10,16,0.0,5,8,,8
False,406187054061,10,0,2005.0,,1.0,7,1.0,1.0,20286.0,23862,minha casa,16,,Estadual Pedro II,16,True,1.0,True,1.0,3,1.0,0.0,0.0,0.0,7,11.0,400.0,0.21,7,13,17,0.0,5,9,,8
False,469463709801,7,1997,2000.0,1.0,1.0,7,0.0,3.0,37822.0,41096,PARENTES,15,ESCOLA ESTADUAL PRESIDENTE ROOSEVELT,ESCOLA ESTADUAL PRESIDENTE ROOSEVELT,15,True,1.0,False,0.0,5,0.0,0.0,1.0,2.0,3,,1496.0,0.34,10,10,19,,5,6,3.0,8
False,462696913437,7,0,0.0,,,9,,,36656.0,39948,,18,,,22,True,1.0,False,0.0,4,0.0,0.0,0.0,0.0,2,,12000.0,4.82,17,10,18,0.0,9,6,,18
False,380672858129,10,2002,2004.0,3.0,1.0,7,0.0,1.0,37819.0,41093,casa,16,,,15,False,1.0,False,2.0,4,0.0,0.0,1.0,1.0,1,,1650.0,0.52,12,12,20,,6,6,3.0,12
False,405478868533,7,0,2007.0,,1.0,6,1.0,1.0,20216.0,23792,CASA,15,,ESCOLA ESTADUAL FRANCISCO DE ASSIS BITTENCOURT,15,True,1.0,False,0.0,4,1.0,0.0,1.0,0.0,7,10.0,700.0,0.28,17,12,16,0.0,5,6,,6
False,313989105085,9,1990,1993.0,2.0,1.0,7,0.0,1.0,13109.0,17169,trabalho,15,Escola Estadual 12 de Outubro,Escola Estadual Doutor Severiano,16,True,1.0,False,2.0,3,0.0,0.0,0.0,0.0,1,,990.0,0.53,17,12,19,,5,9,2.0,6
False,414741043037,10,2002,2007.0,1.0,1.0,7,0.0,1.0,21368.0,24877,,15,Colégio Estadual Antônio Francisco Leal,Escola Estadual Antônio Francisco Leal,15,True,1.0,False,1.0,3,0.0,0.0,1.0,1.0,3,,3600.0,1.3599999999999999,12,13,18,,5,8,2.0,8
False,520860135089,10,2002,2005.0,3.0,3.0,7,0.0,1.0,74619.0,77773,,16,,,14,True,1.0,False,0.0,3,0.0,0.0,1.0,1.0,3,,4000.0,1.52,7,13,18,,5,9,4.0,13
True,309617314109,7,2003,2006.0,2.0,1.0,6,0.0,,6750.0,10517,,12,,,12,False,1.0,False,0.0,7,,,,,3,,1500.0,0.34,10,11,12,,5,6,,7
False,406764197385,8,0,1996.0,,1.0,6,1.0,1.0,20476.0,24052,CASA,15,,ESCOLA ESTADUAL DIOGENES DA CUNHA LIMA,15,True,1.0,False,0.0,3,0.0,1.0,0.0,0.0,3,7.0,1400.0,0.75,17,12,18,8.0,5,9,,17
False,406538358693,12,0,2003.0,,1.0,7,1.0,1.0,20524.0,24100,em casa,12,,Escola Estadual Roberto Rodrigues Krause,12,True,1.0,True,1.0,2,0.0,0.0,1.0,0.0,1,6.0,1300.0,1.05,17,12,16,6.0,5,7,,6
